Id,SalePrice
2853,219593.756736738
2854,153736.649934953
2855,192197.603781273
2856,197157.032448271
2857,186028.484449654
2858,192512.387100474
2859,112125.529351559
2860,129164.416483009
2861,125122.03634753
2862,163865.852585515
2863,127230.558985292
2864,177196.815151659
2865,130070.521162923
2866,150655.321567073
2867,108545.707772159
2868,92329.0097852372
2869,117129.680364645
2870,119933.891591284
2871,94608.6821213073
2872,76617.018422654
2873,101724.801963725
2874,131082.708779785
2875,107617.785657483
2876,148971.65384046
2877,127256.951566155
2878,171441.976452781
2879,121388.769041182
2880,94974.5944087284
2881,166440.511758653
2882,178759.20078364
2883,199007.273934352
2884,210873.337320347
2885,184253.110166391
2886,224356.463134149
2887,106391.326882369
2888,126459.644587949
2889,83358.2028105844
2890,97699.3791954681
2891,123724.580054712
2892,82307.4219674549
2893,97824.2844830436
2894,85193.1629703834
2895,314130.309530688
2896,298626.624947754
2897,192608.553202065
2898,146726.63450096
2899,228175.4886543
2900,138646.737372979
2901,201613.634248892
2902,185664.632963664
2903,339480.285149194
2904,371840.25226207
2905,122210.583093458
2906,201451.589954541
2907,109268.301481708
2908,144201.560977075
2909,159039.677303616
2910,102009.048586952
2911,91845.4309529451
2912,140348.16331513
2913,92955.3455304101
2914,99089.8674071601
2915,94174.6936790266
2916,91084.612360558
2917,161001.822215602
2918,130546.617044153
2919,216678.149692889
